1,1,70,1,No Collection,No Collection,No Collection
24711,58771,24,1,NULL,Field Harvest,No comments
24712,58772,24,1,NULL,Field Harvest,No comments
24713,58773,24,1,NULL,Field Harvest,No comments
24714,58774,24,1,NULL,Field Harvest,No comments
24715,58775,24,1,NULL,Field Harvest,No comments
24716,58776,24,1,NULL,Field Harvest,No comments
24717,58777,24,1,NULL,Field Harvest,No comments
24718,58778,24,1,NULL,Field Harvest,No comments
24719,58779,24,1,NULL,Field Harvest,No comments
24720,58780,24,1,NULL,Field Harvest,No comments
24721,58781,24,1,NULL,Field Harvest,No comments
24722,58782,24,1,NULL,Field Harvest,No comments
24723,58783,24,1,NULL,Field Harvest,No comments
24724,58785,24,1,NULL,Field Harvest,No comments
24725,58786,24,1,NULL,Field Harvest,No comments
24726,58787,24,1,NULL,Field Harvest,No comments
24727,58788,24,1,NULL,Field Harvest,No comments
24728,58789,24,1,NULL,Field Harvest,No comments
24729,58792,24,1,NULL,Field Harvest,No comments
24730,58793,24,1,NULL,Field Harvest,No comments
24731,58794,24,1,NULL,Field Harvest,No comments
24732,58795,24,1,NULL,Field Harvest,No comments
24733,58796,24,1,NULL,Field Harvest,No comments
24734,58797,24,1,NULL,Field Harvest,No comments
24735,58798,24,1,NULL,Field Harvest,No comments
24736,58799,24,1,NULL,Field Harvest,No comments
24737,58800,24,1,NULL,Field Harvest,No comments
24738,58801,24,1,NULL,Field Harvest,No comments
24739,58802,24,1,NULL,Field Harvest,No comments
24740,58803,24,1,NULL,Field Harvest,No comments
24741,58804,24,1,NULL,Field Harvest,No comments
24742,58805,24,1,NULL,Field Harvest,No comments
24743,58806,24,1,NULL,Field Harvest,No comments
24744,58807,24,1,NULL,Field Harvest,No comments
24745,58808,24,1,NULL,Field Harvest,No comments
24746,58809,24,1,NULL,Field Harvest,No comments
24747,58810,24,1,NULL,Field Harvest,No comments
24748,58811,24,1,NULL,Field Harvest,No comments
24749,58812,24,1,NULL,Field Harvest,No comments
24750,58813,24,1,NULL,Field Harvest,No comments
24751,58817,24,1,NULL,Field Harvest,No comments
24752,58818,24,1,NULL,Field Harvest,No comments
24753,58819,24,1,NULL,Field Harvest,No comments
24754,58820,24,1,NULL,Field Harvest,No comments
24755,58821,24,1,NULL,Field Harvest,No comments
24756,58822,24,1,NULL,Field Harvest,No comments
24757,58823,24,1,NULL,Field Harvest,No comments
24758,58824,24,1,NULL,Field Harvest,No comments
24759,58825,24,1,NULL,Field Harvest,No comments
24760,58826,24,1,NULL,Field Harvest,No comments
24761,58827,24,1,NULL,Field Harvest,No comments
24762,58829,24,1,NULL,Field Harvest,No comments
24763,58830,24,1,NULL,Field Harvest,No comments
24764,58831,24,1,NULL,Field Harvest,No comments
24765,58832,24,1,NULL,Field Harvest,No comments
24766,58833,24,1,NULL,Field Harvest,No comments
24767,58834,24,1,NULL,Field Harvest,No comments
24768,58835,24,1,NULL,Field Harvest,No comments
24769,58836,24,1,NULL,Field Harvest,No comments
24770,58837,24,1,NULL,Field Harvest,No comments
24771,58840,24,1,NULL,Field Harvest,No comments
24772,58841,24,1,NULL,Field Harvest,No comments
24773,58842,24,1,NULL,Field Harvest,No comments
24774,58844,24,1,NULL,Field Harvest,No comments
24775,58845,24,1,NULL,Field Harvest,No comments
24776,58846,24,1,NULL,Field Harvest,No comments
24777,58847,24,1,NULL,Field Harvest,No comments
24778,58849,24,1,NULL,Field Harvest,No comments
24779,58852,24,1,NULL,Field Harvest,No comments
24780,58854,24,1,NULL,Field Harvest,No comments
24781,58855,24,1,NULL,Field Harvest,No comments
24782,58856,24,1,NULL,Field Harvest,No comments
24783,58859,24,1,NULL,Field Harvest,No comments
24784,58861,24,1,NULL,Field Harvest,No comments
24785,58864,24,1,NULL,Field Harvest,No comments
24786,58866,24,1,NULL,Field Harvest,No comments
24787,58867,24,1,NULL,Field Harvest,No comments
24788,58869,24,1,NULL,Field Harvest,No comments
24789,58870,24,1,NULL,Field Harvest,No comments
24790,58871,24,1,NULL,Field Harvest,No comments
24791,58872,24,1,NULL,Field Harvest,No comments
24792,58873,24,1,NULL,Field Harvest,No comments
24793,58874,24,1,NULL,Field Harvest,No comments
24794,58875,24,1,NULL,Field Harvest,No comments
24795,58876,24,1,NULL,Field Harvest,No comments
24796,58877,24,1,NULL,Field Harvest,No comments
24797,58878,24,1,NULL,Field Harvest,No comments
24798,58879,24,1,NULL,Field Harvest,No comments
24799,58881,24,1,NULL,Field Harvest,No comments
24800,58882,24,1,NULL,Field Harvest,No comments
24801,58884,24,1,NULL,Field Harvest,No comments
24802,58885,24,1,NULL,Field Harvest,No comments
24803,58889,24,1,NULL,Field Harvest,No comments
24804,58890,24,1,NULL,Field Harvest,No comments
24805,58892,24,1,NULL,Field Harvest,No comments
24806,58893,24,1,NULL,Field Harvest,No comments
24807,58895,24,1,NULL,Field Harvest,No comments
24808,58896,24,1,NULL,Field Harvest,No comments
24809,58897,24,1,NULL,Field Harvest,No comments
24810,58898,24,1,NULL,Field Harvest,No comments
24811,58899,24,1,NULL,Field Harvest,No comments
24812,58900,24,1,NULL,Field Harvest,No comments
24813,58901,24,1,NULL,Field Harvest,No comments
24814,58902,24,1,NULL,Field Harvest,No comments
24815,58903,24,1,NULL,Field Harvest,No comments
24816,58906,24,1,NULL,Field Harvest,No comments
24817,58907,24,1,NULL,Field Harvest,No comments
24818,58908,24,1,NULL,Field Harvest,No comments
24819,58909,24,1,NULL,Field Harvest,No comments
24820,58912,24,1,NULL,Field Harvest,No comments
24821,58913,24,1,NULL,Field Harvest,No comments
24822,58914,24,1,NULL,Field Harvest,No comments
24823,58915,24,1,NULL,Field Harvest,No comments
24824,58916,24,1,NULL,Field Harvest,No comments
24825,58917,24,1,NULL,Field Harvest,No comments
24826,58918,24,1,NULL,Field Harvest,No comments
24827,58919,24,1,NULL,Field Harvest,No comments
24828,58920,24,1,NULL,Field Harvest,No comments
24829,58921,24,1,NULL,Field Harvest,No comments
24830,58922,24,1,NULL,Field Harvest,No comments
24831,58923,24,1,NULL,Field Harvest,No comments
24832,58925,24,1,NULL,Field Harvest,No comments
24833,58927,24,1,NULL,Field Harvest,No comments
24834,58928,24,1,NULL,Field Harvest,No comments
24835,58929,24,1,NULL,Field Harvest,No comments
24836,58932,24,1,NULL,Field Harvest,No comments
24837,58933,24,1,NULL,Field Harvest,No comments
24838,58936,24,1,NULL,Field Harvest,No comments
24839,58940,24,1,NULL,Field Harvest,No comments
24840,58942,24,1,NULL,Field Harvest,No comments
24841,58943,24,1,NULL,Field Harvest,No comments
24842,58944,24,1,NULL,Field Harvest,No comments
24843,58945,24,1,NULL,Field Harvest,No comments
24844,58948,24,1,NULL,Field Harvest,No comments
24845,58949,24,1,NULL,Field Harvest,No comments
24846,58950,24,1,NULL,Field Harvest,No comments
24847,58951,24,1,NULL,Field Harvest,No comments
24848,58952,24,1,NULL,Field Harvest,No comments
24849,58953,24,1,NULL,Field Harvest,No comments
24850,58954,24,1,NULL,Field Harvest,No comments
24851,58956,24,1,NULL,Field Harvest,No comments
24852,58957,24,1,NULL,Field Harvest,No comments
24853,58960,24,1,NULL,Field Harvest,No comments
24854,58961,24,1,NULL,Field Harvest,No comments
24855,58963,24,1,NULL,Field Harvest,No comments
24856,58965,24,1,NULL,Field Harvest,No comments
24857,58966,24,1,NULL,Field Harvest,No comments
24858,58967,24,1,NULL,Field Harvest,No comments
24859,58968,24,1,NULL,Field Harvest,No comments
24860,58969,24,1,NULL,Field Harvest,No comments
24861,58970,24,1,NULL,Field Harvest,No comments
24862,58971,24,1,NULL,Field Harvest,No comments
24863,58972,24,1,NULL,Field Harvest,No comments
24864,58973,24,1,NULL,Field Harvest,No comments
24865,58974,24,1,NULL,Field Harvest,No comments
24866,58975,24,1,NULL,Field Harvest,No comments
24867,58976,24,1,NULL,Field Harvest,No comments
24868,58977,24,1,NULL,Field Harvest,No comments
24869,58979,24,1,NULL,Field Harvest,No comments
24870,58984,24,1,NULL,Field Harvest,No comments
24871,58985,24,1,NULL,Field Harvest,No comments
24872,58986,24,1,NULL,Field Harvest,No comments
24873,58987,24,1,NULL,Field Harvest,No comments
24874,58990,24,1,NULL,Field Harvest,No comments
24875,58991,24,1,NULL,Field Harvest,No comments
24876,58992,24,1,NULL,Field Harvest,No comments
24877,58993,24,1,NULL,Field Harvest,No comments
24878,58994,24,1,NULL,Field Harvest,No comments
24879,58995,24,1,NULL,Field Harvest,No comments
24880,58996,24,1,NULL,Field Harvest,No comments
24881,58997,24,1,NULL,Field Harvest,No comments
24882,58998,24,1,NULL,Field Harvest,No comments
24883,58999,24,1,NULL,Field Harvest,No comments
24884,59000,24,1,NULL,Field Harvest,No comments
24885,59001,24,1,NULL,Field Harvest,No comments
24886,59002,24,1,NULL,Field Harvest,No comments
24887,59003,24,1,NULL,Field Harvest,No comments
24888,59004,24,1,NULL,Field Harvest,No comments
24889,59008,24,1,NULL,Field Harvest,No comments
24890,59010,24,1,NULL,Field Harvest,No comments
24891,59011,24,1,NULL,Field Harvest,No comments
24892,59012,24,1,NULL,Field Harvest,No comments
24893,59013,24,1,NULL,Field Harvest,No comments
24894,59014,24,1,NULL,Field Harvest,No comments
24895,59015,24,1,NULL,Field Harvest,No comments
24896,59016,24,1,NULL,Field Harvest,No comments
24897,59018,24,1,NULL,Field Harvest,No comments
24898,59019,24,1,NULL,Field Harvest,No comments
24899,59020,24,1,NULL,Field Harvest,No comments
24900,59021,24,1,NULL,Field Harvest,No comments
24901,59022,24,1,NULL,Field Harvest,No comments
24902,59023,24,1,NULL,Field Harvest,No comments
24903,59024,24,1,NULL,Field Harvest,No comments
24904,59025,24,1,NULL,Field Harvest,No comments
24905,59026,24,1,NULL,Field Harvest,No comments
24906,59029,24,1,NULL,Field Harvest,No comments
24907,59032,24,1,NULL,Field Harvest,No comments
24908,59033,24,1,NULL,Field Harvest,No comments
24909,59034,24,1,NULL,Field Harvest,No comments
24910,59035,24,1,NULL,Field Harvest,No comments
24911,59038,24,1,NULL,Field Harvest,No comments
24912,59039,24,1,NULL,Field Harvest,No comments
24913,59040,24,1,NULL,Field Harvest,No comments
24914,59041,24,1,NULL,Field Harvest,No comments
24915,59043,24,1,NULL,Field Harvest,No comments
24916,59047,24,1,NULL,Field Harvest,No comments
24917,59052,24,1,NULL,Field Harvest,No comments
24918,59053,24,1,NULL,Field Harvest,No comments
24919,59056,24,1,NULL,Field Harvest,No comments
24920,59058,24,1,NULL,Field Harvest,No comments
24921,59059,24,1,NULL,Field Harvest,No comments
24922,59060,24,1,NULL,Field Harvest,No comments
24923,59061,24,1,NULL,Field Harvest,No comments
24924,59062,24,1,NULL,Field Harvest,No comments
24925,59063,24,1,NULL,Field Harvest,No comments
24926,59065,24,1,NULL,Field Harvest,No comments
24927,59066,24,1,NULL,Field Harvest,No comments
24928,59067,24,1,NULL,Field Harvest,No comments
24929,59068,24,1,NULL,Field Harvest,No comments
24930,59069,24,1,NULL,Field Harvest,No comments
24931,59070,24,1,NULL,Field Harvest,No comments
24932,59073,24,1,NULL,Field Harvest,No comments
24933,59075,24,1,NULL,Field Harvest,No comments
24934,59076,24,1,NULL,Field Harvest,No comments
24935,59081,24,1,NULL,Field Harvest,No comments
24936,59083,24,1,NULL,Field Harvest,No comments
24937,59084,24,1,NULL,Field Harvest,No comments
24938,59085,24,1,NULL,Field Harvest,No comments
24939,59086,24,1,NULL,Field Harvest,No comments
24940,59087,24,1,NULL,Field Harvest,No comments
24941,59088,24,1,NULL,Field Harvest,No comments
24942,59089,24,1,NULL,Field Harvest,No comments
24943,59090,24,1,NULL,Field Harvest,No comments
24944,59091,24,1,NULL,Field Harvest,No comments
24945,59092,24,1,NULL,Field Harvest,No comments
24946,59093,24,1,NULL,Field Harvest,No comments
24947,59096,24,1,NULL,Field Harvest,No comments
24948,59097,24,1,NULL,Field Harvest,No comments
24949,59098,24,1,NULL,Field Harvest,No comments
24950,59099,24,1,NULL,Field Harvest,No comments
24951,59100,24,1,NULL,Field Harvest,No comments
24952,59101,24,1,NULL,Field Harvest,No comments
24953,59104,24,1,NULL,Field Harvest,No comments
24954,59105,24,1,NULL,Field Harvest,No comments
24955,59106,24,1,NULL,Field Harvest,No comments
24956,59107,24,1,NULL,Field Harvest,No comments
24957,59108,24,1,NULL,Field Harvest,No comments
24958,59109,24,1,NULL,Field Harvest,No comments
24959,59110,24,1,NULL,Field Harvest,No comments
24960,59112,24,1,NULL,Field Harvest,No comments
24961,59113,24,1,NULL,Field Harvest,No comments
24962,59114,24,1,NULL,Field Harvest,No comments
24963,59115,24,1,NULL,Field Harvest,No comments
24964,59117,24,1,NULL,Field Harvest,No comments
24965,59118,24,1,NULL,Field Harvest,No comments
24966,59119,24,1,NULL,Field Harvest,No comments
24967,59120,24,1,NULL,Field Harvest,No comments
24968,59121,24,1,NULL,Field Harvest,No comments
24969,59123,24,1,NULL,Field Harvest,No comments
24970,59124,24,1,NULL,Field Harvest,No comments
24971,59125,24,1,NULL,Field Harvest,No comments
24972,59129,24,1,NULL,Field Harvest,No comments
24973,59130,24,1,NULL,Field Harvest,No comments
24974,59131,24,1,NULL,Field Harvest,No comments
24975,59133,24,1,NULL,Field Harvest,No comments
24976,59134,24,1,NULL,Field Harvest,No comments
24977,59135,24,1,NULL,Field Harvest,No comments
24978,59136,24,1,NULL,Field Harvest,No comments
24979,59137,24,1,NULL,Field Harvest,No comments
24980,59140,24,1,NULL,Field Harvest,No comments
24981,59141,24,1,NULL,Field Harvest,No comments
24982,59142,24,1,NULL,Field Harvest,No comments
24983,59143,24,1,NULL,Field Harvest,No comments
24984,59144,24,1,NULL,Field Harvest,No comments
24985,59146,24,1,NULL,Field Harvest,No comments
24986,59147,24,1,NULL,Field Harvest,No comments
24987,59148,24,1,NULL,Field Harvest,No comments
24988,59149,24,1,NULL,Field Harvest,No comments
24989,59153,24,1,NULL,Field Harvest,No comments
24990,59154,24,1,NULL,Field Harvest,No comments
24991,59155,24,1,NULL,Field Harvest,No comments
24992,59156,24,1,NULL,Field Harvest,No comments
24993,59160,24,1,NULL,Field Harvest,No comments
24994,59161,24,1,NULL,Field Harvest,No comments
24995,59164,24,1,NULL,Field Harvest,No comments
24996,59165,24,1,NULL,Field Harvest,No comments
24997,59166,24,1,NULL,Field Harvest,No comments
24998,59167,24,1,NULL,Field Harvest,No comments
24999,59168,24,1,NULL,Field Harvest,No comments
25000,59169,24,1,NULL,Field Harvest,No comments
25001,59170,24,1,NULL,Field Harvest,No comments
25002,59172,24,1,NULL,Field Harvest,No comments
25003,59173,24,1,NULL,Field Harvest,No comments
25004,59176,8,1,NULL,Field Harvest,No comments
25005,59177,8,1,NULL,Field Harvest,No comments
25006,59178,8,1,NULL,Field Harvest,No comments
25007,59179,8,1,NULL,Field Harvest,No comments
25008,59180,8,1,NULL,Field Harvest,No comments
25009,59181,8,1,NULL,Field Harvest,No comments
25010,59182,8,1,NULL,Field Harvest,No comments
25011,59183,8,1,NULL,Field Harvest,No comments
25012,59184,8,1,NULL,Field Harvest,No comments
25013,59185,8,1,NULL,Field Harvest,No comments
25014,59186,8,1,NULL,Field Harvest,No comments
25015,59187,8,1,NULL,Field Harvest,No comments
25016,59188,8,1,NULL,Field Harvest,No comments
25017,59189,8,1,NULL,Field Harvest,No comments
25018,59190,8,1,NULL,Field Harvest,No comments
25019,59191,8,1,NULL,Field Harvest,No comments
25020,59192,8,1,NULL,Field Harvest,No comments
25021,59193,8,1,NULL,Field Harvest,No comments
25022,59194,8,1,NULL,Field Harvest,No comments
25023,59195,8,1,NULL,Field Harvest,No comments
25024,59196,8,1,NULL,Field Harvest,No comments
25025,59197,8,1,NULL,Field Harvest,No comments
25026,59198,8,1,NULL,Field Harvest,No comments
25027,59199,8,1,NULL,Field Harvest,No comments
25028,59200,8,1,NULL,Field Harvest,No comments
25029,59201,8,1,NULL,Field Harvest,No comments
25030,59202,8,1,NULL,Field Harvest,No comments
25031,59203,8,1,NULL,Field Harvest,No comments
25032,59204,8,1,NULL,Field Harvest,No comments
25033,59205,8,1,NULL,Field Harvest,No comments
25034,59206,8,1,NULL,Field Harvest,No comments
25035,59207,8,1,NULL,Field Harvest,No comments
25036,59208,8,1,NULL,Field Harvest,No comments
25037,59209,8,1,NULL,Field Harvest,No comments
25038,59210,8,1,NULL,Field Harvest,No comments
25039,59211,8,1,NULL,Field Harvest,No comments
25040,59212,8,1,NULL,Field Harvest,No comments
25041,59213,8,1,NULL,Field Harvest,No comments
25042,59214,8,1,NULL,Field Harvest,No comments
25043,59215,8,1,NULL,Field Harvest,No comments
25044,59216,8,1,NULL,Field Harvest,No comments
25045,59217,8,1,NULL,Field Harvest,No comments
25046,59218,8,1,NULL,Field Harvest,No comments
25047,59219,8,1,NULL,Field Harvest,No comments
25048,59220,8,1,NULL,Field Harvest,No comments
25049,59221,8,1,NULL,Field Harvest,No comments
25050,59222,8,1,NULL,Field Harvest,No comments
25051,59223,8,1,NULL,Field Harvest,No comments
25052,59224,8,1,NULL,Field Harvest,No comments
25053,59225,8,1,NULL,Field Harvest,No comments
25054,59226,8,1,NULL,Field Harvest,No comments
25055,59227,8,1,NULL,Field Harvest,No comments
25056,59228,8,1,NULL,Field Harvest,No comments
25057,59229,8,1,NULL,Field Harvest,No comments
25058,59230,8,1,NULL,Field Harvest,No comments
25059,59231,8,1,NULL,Field Harvest,No comments
25060,59232,8,1,NULL,Field Harvest,No comments
25061,59233,8,1,NULL,Field Harvest,No comments
25062,59234,8,1,NULL,Field Harvest,No comments
25063,59235,8,1,NULL,Field Harvest,No comments
25064,59236,8,1,NULL,Field Harvest,No comments
25065,59237,8,1,NULL,Field Harvest,No comments
25066,59238,8,1,NULL,Field Harvest,No comments
25067,59239,8,1,NULL,Field Harvest,No comments
25068,59240,8,1,NULL,Field Harvest,No comments
25069,59241,8,1,NULL,Field Harvest,No comments
25070,59242,8,1,NULL,Field Harvest,No comments
25071,59243,8,1,NULL,Field Harvest,No comments
25072,59244,8,1,NULL,Field Harvest,No comments
25073,59245,8,1,NULL,Field Harvest,No comments
25074,59246,8,1,NULL,Field Harvest,No comments
25075,59247,8,1,NULL,Field Harvest,No comments
25076,59248,8,1,NULL,Field Harvest,No comments
25077,59249,8,1,NULL,Field Harvest,No comments
25078,59250,8,1,NULL,Field Harvest,No comments
25079,59251,8,1,NULL,Field Harvest,No comments
25080,59252,8,1,NULL,Field Harvest,No comments
25081,59253,8,1,NULL,Field Harvest,No comments
25082,59254,8,1,NULL,Field Harvest,No comments
25083,59255,8,1,NULL,Field Harvest,No comments
25084,59256,8,1,NULL,Field Harvest,No comments
25085,59257,8,1,NULL,Field Harvest,No comments
25086,59258,8,1,NULL,Field Harvest,No comments
25087,59259,8,1,NULL,Field Harvest,No comments
25088,59260,8,1,NULL,Field Harvest,No comments
25089,59261,8,1,NULL,Field Harvest,No comments
25090,59262,8,1,NULL,Field Harvest,No comments
25091,59263,8,1,NULL,Field Harvest,No comments
