Plot ID,Experiment Name,Source Seed ID,Seed Name,Population,Pedigree,Field Name,Plot Name,Range,Row,Block,Rep,Kernel Num,Planting Date,Harvest Date,Plot Comments,,
16NN0028,16NN,13.3.33031.00320.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_028,6,30,NA,NA,25,6-May-16,,self,,
16NN0029,16NN,13.3.33031.00321.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_029,6,31,NA,NA,25,6-May-16,,self,,
16NN0030,16NN,14.1.19716.00706.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_030,6,32,NA,NA,25,6-May-16,,self,,
16NN0031,16NN,14.1.19716.00707.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_031,6,34,NA,NA,25,6-May-16,,self,,
16NN0032,16NN,14.1.19716.00708.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_032,6,33,NA,NA,25,6-May-16,,self,,
16NN0033,16NN,14.1.19716.00709.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_033,6,36,NA,NA,25,6-May-16,,self,,
16NN0034,16NN,13.3.33031.00327.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_034,6,35,NA,NA,25,6-May-16,,self,,
16NN0035,16NN,14.1.19716.00711.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_035,6,37,NA,NA,25,6-May-16,,self,,
16NN0036,16NN,13.3.33031.00329.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_036,6,38,NA,NA,25,6-May-16,,self,,
16NN0037,16NN,13.3.33031.00330.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_037,6,39,NA,NA,25,6-May-16,,self,,
16NN0038,16NN,13.3.33031.00331.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_038,6,40,NA,NA,25,6-May-16,,self,,
16NN0039,16NN,14.1.19716.00712.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_039,6,42,NA,NA,25,6-May-16,,self,,
16NN0040,16NN,14.1.19716.00713.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_040,6,41,NA,NA,25,6-May-16,,self,,
16NN0041,16NN,14.1.19716.00714.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_041,6,44,NA,NA,25,6-May-16,,self,,
16NN0042,16NN,14.1.19716.00715.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_042,6,43,NA,NA,25,6-May-16,,self,,
16NN0043,16NN,14.1.19716.00716.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_043,6,45,NA,NA,25,6-May-16,,self,,
16NN0044,16NN,14.1.19716.00717.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_044,6,46,NA,NA,25,6-May-16,,self,,
16NN0045,16NN,14.1.19716.00718.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_045,6,47,NA,NA,25,6-May-16,,self,,
16NN0046,16NN,14.1.19716.00721.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_046,6,48,NA,NA,25,6-May-16,,self,,
16NN0047,16NN,13.3.33031.00342.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_047,6,50,NA,NA,25,6-May-16,,self,,
16NN0048,16NN,14.1.19716.00722.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_048,6,49,NA,NA,25,6-May-16,,self,,
16NN0049,16NN,14.1.19716.00723.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_049,6,52,NA,NA,25,6-May-16,,self,,
16NN0050,16NN,13.3.33031.00345.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_050,6,51,NA,NA,25,6-May-16,,self,,
16NN0051,16NN,14.1.19716.00725.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_051,6,53,NA,NA,25,6-May-16,,self,,
16NN0052,16NN,13.3.33031.00348.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_052,6,54,NA,NA,25,6-May-16,,self,,
16NN0053,16NN,14.1.19716.00726.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_053,6,55,NA,NA,25,6-May-16,,self,,
16NN0054,16NN,14.1.19716.00728.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_054,6,56,NA,NA,25,6-May-16,,self,,
16NN0055,16NN,13.3.33031.00352.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_055,6,57,NA,NA,25,6-May-16,,self,,
16NN0056,16NN,14.1.19716.00729.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_056,6,58,NA,NA,25,6-May-16,,self,,
16NN0057,16NN,14.1.19716.00730.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_057,6,59,NA,NA,25,6-May-16,,self,,
16NN0058,16NN,14.1.19716.00732.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_058,6,60,NA,NA,25,6-May-16,,self,,
16NN0059,16NN,14.1.19716.00733.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_059,6,61,NA,NA,25,6-May-16,,self,,
16NN0060,16NN,13.3.33031.00358.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_060,6,62,NA,NA,25,6-May-16,,self,,
16NN0061,16NN,14.1.19716.00734.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_061,6,63,NA,NA,25,6-May-16,,self,,
16NN0062,16NN,14.1.19716.00735.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_062,6,64,NA,NA,25,6-May-16,,self,,
16NN0063,16NN,14.1.19716.00736.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_063,6,65,NA,NA,25,6-May-16,,self,,
16NN0064,16NN,14.1.19716.00738.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_064,6,66,NA,NA,25,6-May-16,,self,,
16NN0065,16NN,13.3.33031.00364.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_065,6,67,NA,NA,25,6-May-16,,self,,
16NN0066,16NN,14.1.19716.00739.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_066,6,68,NA,NA,25,6-May-16,,self,,
16NN0067,16NN,13.3.33031.00368.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_067,6,69,NA,NA,25,6-May-16,,self,,
16NN0068,16NN,13.3.33031.00369.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_068,6,70,NA,NA,25,6-May-16,,self,,
16NN0069,16NN,13.3.33031.00370.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_069,6,71,NA,NA,25,6-May-16,,self,,
16NN0070,16NN,14.1.19716.00742.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_070,6,72,NA,NA,25,6-May-16,,self,,
16NN0071,16NN,13.3.33031.00372.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_071,6,73,NA,NA,25,6-May-16,,self,,
16NN0072,16NN,13.3.33031.00373.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_072,6,74,NA,NA,25,6-May-16,,self,,
16NN0073,16NN,13.3.33031.00374.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_073,6,75,NA,NA,25,6-May-16,,self,,
16NN0074,16NN,14.1.19716.00743.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_074,6,76,NA,NA,25,6-May-16,,self,,
16NN0075,16NN,14.1.19716.00744.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_075,6,77,NA,NA,25,6-May-16,,self,,
16NN0076,16NN,14.1.19716.00745.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_076,6,78,NA,NA,25,6-May-16,,self,,
16NN0077,16NN,14.1.19716.00746.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_077,6,79,NA,NA,25,6-May-16,,self,,
16NN0078,16NN,13.3.33031.00379.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_078,6,80,NA,NA,25,6-May-16,,self,,
16NN0079,16NN,14.1.19716.00747.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_079,6,81,NA,NA,25,6-May-16,,self,,
16NN0080,16NN,14.1.19716.00748.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_080,6,82,NA,NA,25,6-May-16,,self,,
16NN0081,16NN,13.3.33031.00382.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_081,6,83,NA,NA,25,6-May-16,,self,,
16NN0082,16NN,14.1.19716.00750.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_082,6,84,NA,NA,25,6-May-16,,self,,
16NN0083,16NN,14.1.19716.00751.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_083,6,85,NA,NA,25,6-May-16,,self,,
16NN0084,16NN,13.3.33031.00386.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_084,6,86,NA,NA,25,6-May-16,,self,,
16NN0085,16NN,13.3.33031.00387.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_085,6,87,NA,NA,25,6-May-16,,self,,
16NN0086,16NN,13.3.33031.00388.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_086,6,88,NA,NA,25,6-May-16,,self,,
16NN0087,16NN,14.1.19716.00753.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_087,6,89,NA,NA,25,6-May-16,,self,,
16NN0088,16NN,13.3.33031.00391.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_088,6,90,NA,NA,25,6-May-16,,self,,
16NN0089,16NN,14.1.19716.00755.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_089,6,91,NA,NA,25,6-May-16,,self,,
16NN0090,16NN,14.1.19716.00756.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_090,6,92,NA,NA,25,6-May-16,,self,,
16NN0091,16NN,13.3.33031.00395.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_091,6,93,NA,NA,25,6-May-16,,self,,
16NN0092,16NN,14.1.19716.00757.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_092,6,94,NA,NA,25,6-May-16,,self,,
16NN0093,16NN,14.1.19716.00758.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_093,6,95,NA,NA,25,6-May-16,,self,,
16NN0094,16NN,14.1.19716.00759.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_094,6,96,NA,NA,25,6-May-16,,self,,
16NN0095,16NN,13.3.33031.00399.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_095,6,97,NA,NA,25,6-May-16,,self,,
16NN0096,16NN,14.1.19716.00761.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_096,6,98,NA,NA,25,6-May-16,,self,,
16NN0097,16NN,13.3.33031.00402.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_097,6,99,NA,NA,25,6-May-16,,self,,
16NN0098,16NN,13.3.33031.00403.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_098,6,100,NA,NA,25,6-May-16,,self,,
16NN0099,16NN,14.1.19716.00762.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_099,6,101,NA,NA,25,6-May-16,,self,,
16NN0100,16NN,14.1.19716.00764.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_100,6,102,NA,NA,25,6-May-16,,self,,
16NN0101,16NN,14.1.19716.00766.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_101,6,103,NA,NA,25,6-May-16,,self,,
16NN0102,16NN,13.3.33031.00409.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_102,6,104,NA,NA,25,6-May-16,,self,,
16NN0103,16NN,13.3.33031.00410.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_103,6,105,NA,NA,25,6-May-16,,self,,
16NN0104,16NN,13.3.33031.00411.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_104,6,106,NA,NA,25,6-May-16,,self,,
16NN0105,16NN,14.1.19716.00767.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_105,6,107,NA,NA,25,6-May-16,,self,,
16NN0106,16NN,13.3.33031.00413.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_106,6,108,NA,NA,25,6-May-16,,self,,
16NN0107,16NN,13.3.33031.00414.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_107,6,109,NA,NA,25,6-May-16,,self,,
16NN0108,16NN,13.3.33031.00415.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_108,6,110,NA,NA,25,6-May-16,,self,,
16NN0109,16NN,13.3.33031.00416.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_109,6,111,NA,NA,25,6-May-16,,self,,
16NN0110,16NN,13.3.33031.00417.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_110,6,112,NA,NA,25,6-May-16,,self,,
16NN0111,16NN,13.3.33031.00418.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_111,6,113,NA,NA,25,6-May-16,,self,,
16NN0112,16NN,13.3.33031.00419.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_112,6,114,NA,NA,25,6-May-16,,self,,
16NN0113,16NN,13.3.33031.00421.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_113,6,115,NA,NA,25,6-May-16,,self,,
16NN0114,16NN,14.1.19716.00769.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_114,6,116,NA,NA,25,6-May-16,,self,,
16NN0228,16NN,13.3.33031.00572.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_228,7,4,NA,NA,25,6-May-16,,self,,
16NN0227,16NN,13.3.33031.00571.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_227,7,3,NA,NA,25,6-May-16,,self,,
16NN0226,16NN,14.1.19716.00874.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_226,7,5,NA,NA,25,6-May-16,,self,,
16NN0225,16NN,13.3.33031.00569.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_225,7,6,NA,NA,25,6-May-16,,self,,
16NN0224,16NN,13.3.33031.00567.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_224,7,7,NA,NA,25,6-May-16,,self,,
16NN0223,16NN,14.1.19716.00872.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_223,7,8,NA,NA,25,6-May-16,,self,,
16NN0222,16NN,14.1.19716.00871.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_222,7,10,NA,NA,25,6-May-16,,self,,
16NN0221,16NN,13.3.33031.00564.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_221,7,9,NA,NA,25,6-May-16,,self,,
16NN0220,16NN,13.3.33031.00563.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_220,7,12,NA,NA,25,6-May-16,,self,,
16NN0219,16NN,13.3.33031.00561.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_219,7,11,NA,NA,25,6-May-16,,self,,
16NN0218,16NN,14.1.19716.00869.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_218,7,13,NA,NA,25,6-May-16,,self,,
16NN0217,16NN,14.1.19716.00867.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_217,7,14,NA,NA,25,6-May-16,,self,,
16NN0216,16NN,14.1.19716.00866.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_216,7,15,NA,NA,25,6-May-16,,self,,
16NN0215,16NN,13.3.33031.00556.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_215,7,16,NA,NA,25,6-May-16,,self,,
16NN0214,16NN,14.1.19716.00865.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_214,7,18,NA,NA,25,6-May-16,,self,,
16NN0213,16NN,14.1.19716.00862.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_213,7,17,NA,NA,25,6-May-16,,self,,
16NN0212,16NN,13.3.33031.00551.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_212,7,20,NA,NA,25,6-May-16,,self,,
16NN0211,16NN,13.3.33031.00550.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_211,7,19,NA,NA,25,6-May-16,,self,,
16NN0210,16NN,14.1.19716.00861.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_210,7,21,NA,NA,25,6-May-16,,self,,
16NN0209,16NN,14.1.19716.00859.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_209,7,22,NA,NA,25,6-May-16,,self,,
16NN0208,16NN,14.1.19716.00858.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_208,7,23,NA,NA,25,6-May-16,,self,,
16NN0207,16NN,14.1.19716.00857.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_207,7,24,NA,NA,25,6-May-16,,self,,
16NN0206,16NN,13.3.33031.00544.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_206,7,26,NA,NA,25,6-May-16,,self,,
16NN0205,16NN,13.3.33031.00543.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_205,7,25,NA,NA,25,6-May-16,,self,,
16NN0204,16NN,13.3.33031.00542.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_204,7,28,NA,NA,25,6-May-16,,self,,
16NN0203,16NN,14.1.19716.00856.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_203,7,27,NA,NA,25,6-May-16,,self,,
16NN0202,16NN,13.3.33031.00540.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_202,7,29,NA,NA,25,6-May-16,,self,,
16NN0201,16NN,14.1.19716.00855.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_201,7,30,NA,NA,25,6-May-16,,self,,
16NN0200,16NN,14.1.19716.00854.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_200,7,31,NA,NA,25,6-May-16,,self,,
16NN0199,16NN,14.1.19716.00853.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_199,7,32,NA,NA,25,6-May-16,,self,,
16NN0198,16NN,13.3.33031.00536.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_198,7,34,NA,NA,25,6-May-16,,self,,
16NN0197,16NN,13.3.33031.00535.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_197,7,33,NA,NA,25,6-May-16,,self,,
16NN0196,16NN,13.3.33031.00534.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_196,7,36,NA,NA,25,6-May-16,,self,,
16NN0195,16NN,14.1.19716.00851.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_195,7,35,NA,NA,25,6-May-16,,self,,
16NN0194,16NN,14.1.19716.00850.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_194,7,37,NA,NA,25,6-May-16,,self,,
16NN0193,16NN,13.3.33031.00530.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_193,7,38,NA,NA,25,6-May-16,,self,,
16NN0192,16NN,13.3.33031.00529.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_192,7,39,NA,NA,25,6-May-16,,self,,
16NN0191,16NN,14.1.19716.00848.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_191,7,40,NA,NA,25,6-May-16,,self,,
16NN0190,16NN,13.3.33031.00526.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_190,7,42,NA,NA,25,6-May-16,,self,,
16NN0189,16NN,14.1.19716.00847.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_189,7,41,NA,NA,25,6-May-16,,self,,
16NN0188,16NN,14.1.19716.00845.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_188,7,44,NA,NA,25,6-May-16,,self,,
16NN0187,16NN,14.1.19716.00844.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_187,7,43,NA,NA,25,6-May-16,,self,,
16NN0186,16NN,14.1.19716.00843.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_186,7,45,NA,NA,25,6-May-16,,self,,
16NN0185,16NN,14.1.19716.00842.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_185,7,46,NA,NA,25,6-May-16,,self,,
16NN0184,16NN,14.1.19716.00841.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_184,7,47,NA,NA,25,6-May-16,,self,,
16NN0183,16NN,13.3.33031.00518.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_183,7,48,NA,NA,25,6-May-16,,self,,
16NN0182,16NN,14.1.19716.00840.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_182,7,50,NA,NA,25,6-May-16,,self,,
16NN0181,16NN,13.3.33031.00516.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_181,7,49,NA,NA,25,6-May-16,,self,,
16NN0180,16NN,13.3.33031.00515.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_180,7,52,NA,NA,25,6-May-16,,self,,
16NN0179,16NN,13.3.33031.00514.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_179,7,51,NA,NA,25,6-May-16,,self,,
16NN0178,16NN,14.1.19716.00839.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_178,7,53,NA,NA,25,6-May-16,,self,,
16NN0177,16NN,13.3.33031.00512.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_177,7,54,NA,NA,25,6-May-16,,self,,
16NN0176,16NN,14.1.19716.00838.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_176,7,55,NA,NA,25,6-May-16,,self,,
16NN0175,16NN,13.3.33031.00507.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_175,7,56,NA,NA,25,6-May-16,,self,,
16NN0174,16NN,14.1.19716.00834.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_174,7,57,NA,NA,25,6-May-16,,self,,
